hex_id,c_lon,c_lat,geometry
98076cc6677e9a30,103.698,30.68505,"103.698, 30.68505"
b38c15851f7ad749,103.9035,30.74897,"103.9035, 30.74897"
acb8a0162164613b,103.34612,30.35954,"103.34612, 30.35954"
518ca42078122474,103.8785,31.00218,"103.8785, 31.00218"
aeb1556825edf1f6,103.83833,30.71314,"103.83833, 30.71314"
9ef54823ab5c9e06,103.71831,30.69047,"103.71831, 30.69047"
e8956861b9770608,104.28986,30.65564,"104.28986, 30.65564"
0f6d6acc9398c685,103.89278,31.02456,"103.89278, 31.02456"
da0de734880068c5,104.30572,30.50202,"104.30572, 30.50202"
d50c59b5538e1721,104.60238,30.70873,"104.60238, 30.70873"
8d45eb24fb60fcd4,103.64727,30.6715,"103.64727, 30.6715"
4f844fd3fe6f0768,104.10783,30.75652,"104.10783, 30.75652"
2428c8326fe74c7e,104.61946,30.24889,"104.61946, 30.24889"
97293ff6e2ef65f9,103.91536,30.99342,"103.91536, 30.99342"
adf4039c3d500987,104.44762,30.62233,"104.44762, 30.62233"
2085bc4549e1d0a2,103.77728,30.69691,"103.77728, 30.69691"
349e2b7009a6ddcf,103.46555,30.28996,"103.46555, 30.28996"
362f20081c705161,103.25153,30.55575,"103.25153, 30.55575"
015cf8fccb0f16bb,103.86294,30.6455,"103.86294, 30.6455"
9da6d28cc8d369b5,104.28555,30.58955,"104.28555, 30.58955"
446e29723cc06175,104.71696,30.38509,"104.71696, 30.38509"
7749331c18c9324c,103.93984,31.06496,"103.93984, 31.06496"
38c417a16c5cb740,103.51696,30.73843,"103.51696, 30.73843"
7a15fc6f2373c2d5,104.21892,30.9622,"104.21892, 30.9622"
797ae65856fb5d6b,103.92166,30.88368,"103.92166, 30.88368"
b7085a5d8d394e58,104.19806,30.81735,"104.19806, 30.81735"
4eb4c69a2d76995d,103.85614,30.94051,"103.85614, 30.94051"
ed7a779024f08ba9,103.78006,30.47536,"103.78006, 30.47536"
cd8ed636e54cdf96,103.75182,30.43086,"103.75182, 30.43086"
91588184d16cb4de,103.87878,30.86301,"103.87878, 30.86301"
756fa7ad0e0f973e,104.02394,31.00368,"104.02394, 31.00368"
6436b02a109db0e6,103.79532,30.78514,"103.79532, 30.78514"
21cc760ee9ff1b78,103.97094,30.65552,"103.97094, 30.65552"
367c8942f852ac2f,103.93816,30.7767,"103.93816, 30.7767"
3a812e61b8b7cc91,104.227,30.90856,"104.227, 30.90856"
b6b0b609447f563a,103.936,30.85964,"103.936, 30.85964"
b798da1ba1a373df,104.43273,30.91585,"104.43273, 30.91585"
177e57a5c4074061,104.51125,30.28612,"104.51125, 30.28612"
3d36f8730715d976,103.36042,30.33568,"103.36042, 30.33568"
1a3500787f414d53,103.22662,30.62295,"103.22662, 30.62295"
3c1d241d70fcf4e3,104.1791,30.54325,"104.1791, 30.54325"
06becefda87b7f86,103.56396,30.68623,"103.56396, 30.68623"
53892197d117a89e,103.30419,30.53302,"103.30419, 30.53302"
36a68c13d14f2075,104.16125,30.8727,"104.16125, 30.8727"
26a416c853f0e598,104.02401,30.58606,"104.02401, 30.58606"
e0a038790260e667,103.73028,30.74926,"103.73028, 30.74926"
427495783183c757,104.28332,30.5333,"104.28332, 30.5333"
8365ffee063330b9,103.79661,31.02674,"103.79661, 31.02674"
c6b6dcc908ef13d9,104.02194,30.71535,"104.02194, 30.71535"
79b14d85f93977e4,104.0097,30.65647,"104.0097, 30.65647"
7219e385778eb8f1,103.92222,30.51292,"103.92222, 30.51292"
031de6d070420422,103.80807,30.61243,"103.80807, 30.61243"
a898342b4e0e9a99,104.41124,30.31604,"104.41124, 30.31604"
ccdc2ecfeea62ae7,103.48078,30.41414,"103.48078, 30.41414"
d2a64df916d6c9c9,103.9504,30.78922,"103.9504, 30.78922"
18b075ab80d90f13,104.21018,30.73696,"104.21018, 30.73696"
28e602c7df92b772,103.71331,30.4299,"103.71331, 30.4299"
070fe080c34e0de4,103.65474,30.80322,"103.65474, 30.80322"
69bcd27675d4a2b6,104.14273,30.83069,"104.14273, 30.83069"
ca22494ea40f15a7,103.81086,31.04912,"103.81086, 31.04912"
e94637da6185134d,103.86432,30.93341,"103.86432, 30.93341"
a3d53e5ffe0e8991,104.19974,30.6414,"104.19974, 30.6414"
485b58bbaf68301d,103.74368,30.43794,"103.74368, 30.43794"
63d9b680a3127e6b,103.77838,30.37312,"103.77838, 30.37312"
71fcc7e102a74d83,103.99964,30.37584,"103.99964, 30.37584"
ff495f3f2c12bc96,103.83596,30.84234,"103.83596, 30.84234"
c04c9c113bb7134c,103.90414,30.37852,"103.90414, 30.37852"
75c4a796bc92d24d,103.98902,31.11522,"103.98902, 31.11522"
6c271c2febccc3a0,104.18501,30.43354,"104.18501, 30.43354"
8a8ac5a28283249e,104.23057,30.69587,"104.23057, 30.69587"
fdcc65aa57747d23,103.84494,30.51104,"103.84494, 30.51104"
338eb11ff19529c4,103.85679,30.66242,"103.85679, 30.66242"
43675b5229629d2c,103.48758,30.59168,"103.48758, 30.59168"
5bfba87d60b75357,104.15548,31.12216,"104.15548, 31.12216"
51656a7a89e66735,104.48738,30.40055,"104.48738, 30.40055"
b67ea6ce7431bfa3,104.03829,30.97961,"104.03829, 30.97961"
bc32b29c2e30c561,104.82312,30.51428,"104.82312, 30.51428"
7bc2841420f0ccf2,103.74974,30.98634,"103.74974, 30.98634"
a044f64d6a13b866,103.52409,30.58298,"103.52409, 30.58298"
6a648eae9115a0ab,104.61767,30.82426,"104.61767, 30.82426"
7e1ea86cb2da57e8,104.39316,30.82188,"104.39316, 30.82188"
6be60ad31e801f9d,103.9832,30.62167,"103.9832, 30.62167"
a9f2744704ba0b96,103.22374,30.70539,"103.22374, 30.70539"
75fb9f81143e75ef,103.59382,30.78688,"103.59382, 30.78688"
3ab686a3b7830ecd,104.1665,30.34534,"104.1665, 30.34534"
fb7369390591e7ef,103.4534,30.56399,"103.4534, 30.56399"
af0ea2c0b7c93531,104.56848,30.86737,"104.56848, 30.86737"
29744be36da396c1,103.80884,31.03929,"103.80884, 31.03929"
f9f1ff3fa01d60e4,103.66138,30.6938,"103.66138, 30.6938"
7678588afbebd5a4,103.91377,30.70532,"103.91377, 30.70532"
8ebdecf74a48c256,104.14158,29.9965,"104.14158, 29.9965"
1e11f03b4baefc65,103.52936,30.70472,"103.52936, 30.70472"
0cd7c60bd574dfdc,103.8808,30.87283,"103.8808, 30.87283"
72f2788dcb9845dc,104.43662,30.48024,"104.43662, 30.48024"
0c196347357fa044,104.19954,30.54859,"104.19954, 30.54859"
a10885b895795a0f,103.93397,30.84982,"103.93397, 30.84982"
512f3c2e85d81bf3,103.9954,30.68052,"103.9954, 30.68052"
f71baadb358f87c3,103.4348,30.6145,"103.4348, 30.6145"
6b7c68240ef0d7ad,104.4595,30.54184,"104.4595, 30.54184"
46b463ab588d38fc,103.95278,30.47466,"103.95278, 30.47466"
5c331d6f6d5495a3,104.19166,30.69498,"104.19166, 30.69498"
77906b999d8d5f9e,103.9911,31.07859,"103.9911, 31.07859"
5a32fe222de27ce1,104.06495,30.96808,"104.06495, 30.96808"
542e61c322da42d5,103.74098,30.61313,"103.74098, 30.61313"
3a9aeda6870d23b8,103.95625,31.05075,"103.95625, 31.05075"
5973d1e3fdf1f878,104.50567,30.71166,"104.50567, 30.71166"
5b7692b5df898e87,103.4785,30.45051,"103.4785, 30.45051"
b768a5a2dfc19e38,104.26714,30.59404,"104.26714, 30.59404"
9b308857628c9fd9,104.26922,30.60386,"104.26922, 30.60386"
2dd740007df13404,103.98505,30.90978,"103.98505, 30.90978"
4fe4f413599837ea,103.29061,30.27075,"103.29061, 30.27075"
8e15c3127561c37b,103.75376,31.00599,"103.75376, 31.00599"
74ea1ff70626e2b0,104.27201,30.84602,"104.27201, 30.84602"
fbe8fa88ee3247e6,103.39094,30.53794,"103.39094, 30.53794"
8b8d79bd00aa443d,103.94007,30.87928,"103.94007, 30.87928"
a625fc7b2d1c6435,103.96084,30.56016,"103.96084, 30.56016"
ef8bff97ba33070f,105.44094,28.8889,"105.44094, 28.8889"
9a8192c732e87a97,103.69151,30.32237,"103.69151, 30.32237"
95d681ac552abec3,103.61188,30.8288,"103.61188, 30.8288"
75aa2e1c00ecc682,104.01577,30.87149,"104.01577, 30.87149"
b3415692e42bfcb6,104.56525,30.40199,"104.56525, 30.40199"
6d792c3e5e70efe3,103.67395,30.6138,"103.67395, 30.6138"
fdc3e12727637f63,103.5366,30.21655,"103.5366, 30.21655"
4e44349194ed0034,104.026,30.92062,"104.026, 30.92062"
50a29ff2beafc0c9,103.42377,30.22338,"103.42377, 30.22338"
e54fb7ddd7745fcb,103.92801,30.72764,"103.92801, 30.72764"
de60aa16605f7ca2,104.23312,30.89158,"104.23312, 30.89158"
e0321d2af4c51db8,104.00962,30.88843,"104.00962, 30.88843"
5dceebba36f7b4cf,104.04446,31.05558,"104.04446, 31.05558"
7df4f236dd18f375,104.50396,30.43265,"104.50396, 30.43265"
b6ea1992bcc2d530,104.21183,30.56106,"104.21183, 30.56106"
f207bdef83f20dab,104.1692,30.72622,"104.1692, 30.72622"
f73b072994c0d8dd,104.15756,31.13201,"104.15756, 31.13201"
a031d2bc96c5ec2f,104.3379,30.88182,"104.3379, 30.88182"
dcada75f2b241466,103.98324,30.57533,"103.98324, 30.57533"
ceadd1a9195dac5f,103.28306,30.42568,"103.28306, 30.42568"
40adcc7e9d3315d2,103.46028,30.45487,"103.46028, 30.45487"
21489d6553179347,103.79834,31.12936,"103.79834, 31.12936"
7d4a82e93e178be6,103.67064,30.45556,"103.67064, 30.45556"
dc03d92de0986917,103.98304,30.85354,"103.98304, 30.85354"
b4fc6811e02fa6d3,104.11153,30.3588,"104.11153, 30.3588"
b2a648624a36bf2a,104.12831,30.7619,"104.12831, 30.7619"
a76eec3c443038db,104.2224,30.70302,"104.2224, 30.70302"
7270b0c919adb982,104.29194,30.66547,"104.29194, 30.66547"
e472ea91a54d5424,103.62132,30.59048,"103.62132, 30.59048"
5d730a49dca22a81,103.78036,30.99454,"103.78036, 30.99454"
16be9bc1ab1f59db,103.78563,31.25605,"103.78563, 31.25605"
569d2235922e2aa9,103.6188,31.05325,"103.6188, 31.05325"
7ebeb9a4d8a89061,104.01993,30.56644,"104.01993, 30.56644"
6da0d0aaefeaa73c,104.23936,30.92109,"104.23936, 30.92109"
4b4371a05971e601,103.83668,30.56442,"103.83668, 30.56442"
475459aa80219272,104.21954,30.36839,"104.21954, 30.36839"
b3485ebcb2b6abb6,103.49508,30.39024,"103.49508, 30.39024"
441fcba03368c281,103.4235,30.50972,"103.4235, 30.50972"
4f5f1d9c585369d9,103.91825,30.44704,"103.91825, 30.44704"
9daa808ce7eff32d,103.69519,30.86041,"103.69519, 30.86041"
19354041db15a60a,103.87028,30.07374,"103.87028, 30.07374"
152b9bd19b5cc371,104.34649,30.46622,"104.34649, 30.46622"
6cc36ff1ce5acde3,103.88052,31.012,"103.88052, 31.012"
6a54e2deaeffaa89,104.02809,30.55932,"104.02809, 30.55932"
fca8a59b7ea13546,103.8289,31.18401,"103.8289, 31.18401"
fa562c77a5c4aaac,103.84908,30.48436,"103.84908, 30.48436"
0137a44b3393df6b,104.02404,30.40075,"104.02404, 30.40075"
8daa41d459cccd86,104.0076,30.8322,"104.0076, 30.8322"
68d596af7c68ee02,103.67702,30.39251,"103.67702, 30.39251"
f22b50c518cb5964,104.5897,30.38042,"104.5897, 30.38042"
aa123109d37c99be,104.026,30.8742,"104.026, 30.8742"
778b249c02586d36,103.5828,30.58944,"103.5828, 30.58944"
627d99ce98ca2e45,104.19924,30.40945,"104.19924, 30.40945"
7b85283c611622ce,104.27797,30.78254,"104.27797, 30.78254"
1fa917f850073e46,103.5143,30.53408,"103.5143, 30.53408"
9fe27cc319d0b06c,104.05474,31.15128,"104.05474, 31.15128"
2bf0db1ae1acb2ab,104.15829,30.30616,"104.15829, 30.30616"
36a2dd1aac3ebaf6,103.71812,30.73675,"103.71812, 30.73675"
e9b000a287864dc2,104.58301,30.3045,"104.58301, 30.3045"
db49855a8639d1ed,103.8971,30.905,"103.8971, 30.905"
8fbfed4e2ae8146a,104.44527,30.56601,"104.44527, 30.56601"
1f66a8883cc56941,104.29278,30.304,"104.29278, 30.304"
04ad4d39a6e51b3a,103.38438,30.36058,"103.38438, 30.36058"
68bb38866290435c,104.02192,30.80814,"104.02192, 30.80814"
d5352b4f615f5f86,103.55196,30.34074,"103.55196, 30.34074"
3b5cba398ac8bc3b,104.06082,30.90197,"104.06082, 30.90197"
254d8fc68ae0ceb6,103.73175,30.37928,"103.73175, 30.37928"
1a2defde9ef162a6,103.59633,30.70418,"103.59633, 30.70418"
b45278d8e3dd712b,104.07504,30.64584,"104.07504, 30.64584"
cd0d6b39804cf87e,103.73772,30.4086,"103.73772, 30.4086"
1717b97eff7e8d3c,103.7873,30.74592,"103.7873, 30.74592"
9fe53f0692cd9825,103.50192,30.56778,"103.50192, 30.56778"
eddf27caa316acd3,103.65054,30.8299,"103.65054, 30.8299"
99f7151e2c65c6c3,104.54052,30.69278,"104.54052, 30.69278"
b9e9f1eeb7e6acf6,104.16186,30.00174,"104.16186, 30.00174"
e07ab20ac08a0ef7,103.34804,30.36929,"103.34804, 30.36929"
dc686b86e7d9702e,103.86526,30.51642,"103.86526, 30.51642"
755ddcb61fea7d73,104.06498,31.06102,"104.06498, 31.06102"
f4789de57c489c0e,104.28672,30.32096,"104.28672, 30.32096"
d692ff307ba6fd68,103.74514,30.58645,"103.74514, 30.58645"
29414aa315ab47bd,104.68966,30.7963,"104.68966, 30.7963"
1299e4a7eff212ae,104.03624,30.69128,"104.03624, 30.69128"
2be61988c94db68a,104.04642,30.4622,"104.04642, 30.4622"
68b051c7f9e64ed0,103.89374,30.51468,"103.89374, 30.51468"
5207edcf67c7d97a,104.57422,30.80375,"104.57422, 30.80375"
c60816cc19307f55,103.62824,30.81464,"103.62824, 30.81464"
9db7b0e803200ee2,103.59936,30.52909,"103.59936, 30.52909"
0d55fc8fe905bbe3,104.11626,30.98164,"104.11626, 30.98164"
c652c190ca80b570,104.37216,30.7235,"104.37216, 30.7235"
522d604f77fe00a2,103.4967,30.15977,"103.4967, 30.15977"
751ba39cc92bc3ae,103.93188,30.8864,"103.93188, 30.8864"
46d7d403e46e20c2,103.11565,30.29733,"103.11565, 30.29733"
ee076c2b6eda36c9,104.61024,30.38568,"104.61024, 30.38568"
7a14497a66912081,103.97674,31.0562,"103.97674, 31.0562"
e016ccfa797aa7c9,103.4111,30.54337,"103.4111, 30.54337"
25faa4a4344cee51,104.51182,30.379,"104.51182, 30.379"
fbe9990e91c86677,103.42607,30.18709,"103.42607, 30.18709"
53ed8908752b5561,104.2516,30.88713,"104.2516, 30.88713"
2a076538e61bffa0,104.07112,30.99758,"104.07112, 30.99758"
75b1fc0a35b44f12,104.74748,31.4636,"104.74748, 31.4636"
c68cc04674fa178d,104.2695,30.69675,"104.2695, 30.69675"
4031cc6298213748,103.8218,30.07026,"103.8218, 30.07026"
0a55e4d7f0e4d561,104.31663,30.69047,"104.31663, 30.69047"
91882e9a93218826,104.02806,30.79119,"104.02806, 30.79119"
b31c57b8abb5400d,104.60318,30.26328,"104.60318, 30.26328"
8433a83802ad5a65,104.2738,30.76288,"104.2738, 30.76288"
071f14c346631a7e,104.50721,30.62844,"104.50721, 30.62844"
ac868be20a74baf2,103.79258,31.00709,"103.79258, 31.00709"
dd0b082f48572065,104.13054,30.91106,"104.13054, 30.91106"
d48b6965646a258f,103.73718,30.5473,"103.73718, 30.5473"
663737e00f622039,104.71945,30.66444,"104.71945, 30.66444"
2872eb6ea4c7bdc5,103.84592,30.93779,"103.84592, 30.93779"
767536cbef11c2f3,103.44738,30.29434,"103.44738, 30.29434"
af036c234f14bba0,103.25011,30.69406,"103.25011, 30.69406"
acd8004e4d4104e5,104.75261,30.68223,"104.75261, 30.68223"
8ee47734c3e2b237,104.17556,30.8486,"104.17556, 30.8486"
c95b37fe561a2ba5,104.25262,30.52532,"104.25262, 30.52532"
5d548dcfc13bdea7,103.54824,30.60796,"103.54824, 30.60796"
a67fee5ef2a83c4a,103.5342,30.58568,"103.5342, 30.58568"
36dab020b02b9647,103.85052,30.72564,"103.85052, 30.72564"
aaec8b2e9190ad79,103.47138,30.31922,"103.47138, 30.31922"
5328c06f17d19a6b,103.58988,30.76728,"103.58988, 30.76728"
428a90c1c7b38ebc,103.64832,30.86638,"103.64832, 30.86638"
58cc7aec8c5e6eee,104.18519,30.5263,"104.18519, 30.5263"
49258f76af0b479d,103.84355,31.06715,"103.84355, 31.06715"
4cfb3a4f0ef0f48f,104.51874,30.50142,"104.51874, 30.50142"
df484ad6e5d77325,104.02812,30.28147,"104.02812, 30.28147"
4a624f4b26976638,103.47822,30.21024,"103.47822, 30.21024"
f4489f331899125e,104.12162,30.26883,"104.12162, 30.26883"
cb2c8155659eb3af,103.72542,30.44236,"103.72542, 30.44236"
65c0828478195aef,103.25864,30.25292,"103.25864, 30.25292"
af4bc0a3708d9624,104.49664,30.57928,"104.49664, 30.57928"
923a718e4067f545,104.2105,30.87635,"104.2105, 30.87635"
1289ba7fda0c4813,103.79518,30.83148,"103.79518, 30.83148"
fb0019070e7e1c88,103.44208,30.45923,"103.44208, 30.45923"
2380a7ccb4b55d7c,103.76178,30.47976,"103.76178, 30.47976"
e3e599db8a3d0451,103.63839,30.81738,"103.63839, 30.81738"
72c82abbc7f179ff,103.78004,31.0873,"103.78004, 31.0873"
7a7062ee5cf06c29,103.33498,30.25499,"103.33498, 30.25499"
ede1b7a513cf16c4,103.50648,30.495,"103.50648, 30.495"
2abb2b2a01fa36f2,104.25884,30.55476,"104.25884, 30.55476"
4d46799cbe1e5756,103.6124,30.73627,"103.6124, 30.73627"
864aeb6d27f6116e,103.92808,30.68129,"103.92808, 30.68129"
7337b13a73b72972,104.46186,30.59815,"104.46186, 30.59815"
863fe0a9696b31ee,104.20842,30.86652,"104.20842, 30.86652"
9b3c0904cbf41644,103.65262,30.41377,"103.65262, 30.41377"
ed86b68434f12afc,103.6836,30.2833,"103.6836, 30.2833"
53ede04d80395af4,103.77744,30.65062,"103.77744, 30.65062"
13c978647af72e1d,103.57522,30.83748,"103.57522, 30.83748"
36de150380fc1095,104.10749,30.38552,"104.10749, 30.38552"
fd4c5b4d467a5e3e,103.59265,30.63837,"103.59265, 30.63837"
561fc176ec033d03,104.24302,30.75483,"104.24302, 30.75483"
7769c91063aaedf4,103.41261,30.35892,"103.41261, 30.35892"
a3723399878ff66d,104.06684,30.56022,"104.06684, 30.56022"
28ca89d3d04ae77a,104.00542,31.14748,"104.00542, 31.14748"
039023a37c08abb7,103.62626,30.80484,"103.62626, 30.80484"
96e2211cfe087082,104.1282,30.66906,"104.1282, 30.66906"
02274538583e7d13,103.81048,30.48341,"103.81048, 30.48341"
6de95b3f98e52999,104.23618,30.49322,"104.23618, 30.49322"
3887105163dd5a6e,103.68984,30.69214,"103.68984, 30.69214"
1a850378831a6bf0,104.4203,30.90332,"104.4203, 30.90332"
bf79cd21f17de317,104.16578,31.12488,"104.16578, 31.12488"
42fe957a42d1b1d3,104.43338,30.6465,"104.43338, 30.6465"
84085cb3108a9514,103.62254,30.73898,"103.62254, 30.73898"
087bed795b9af023,104.39736,30.84156,"104.39736, 30.84156"
de6db2b860efa9cd,104.44502,30.51954,"104.44502, 30.51954"
c5bff7ed0d71f9e9,103.6136,30.88488,"103.6136, 30.88488"
56582b62268c13a8,103.98733,30.5486,"103.98733, 30.5486"
8f801de6b5ed2c3f,104.33054,30.57341,"104.33054, 30.57341"
0ee8b42b5af24802,104.17333,30.74586,"104.17333, 30.74586"
17b1458c61af908f,103.45021,30.45217,"103.45021, 30.45217"
8e731586a22015fb,103.66296,30.37028,"103.66296, 30.37028"
23ba45aeaec0380c,104.60951,30.5619,"104.60951, 30.5619"
76a2ccf9baf26b7c,103.555,30.49873,"103.555, 30.49873"
468eafafeb7f14d5,104.01785,30.7421,"104.01785, 30.7421"
0dbd17e538f5c8ad,104.06486,30.73593,"104.06486, 30.73593"
4057aef0d5d82072,103.31574,30.59162,"103.31574, 30.59162"
0ec4a3a96d9435dd,103.6865,30.53382,"103.6865, 30.53382"
a151a48a2c9a0533,103.74556,31.01306,"103.74556, 31.01306"
435c0f8a2ea701f6,103.69642,30.58275,"103.69642, 30.58275"
03d908fcccfd4a61,104.53596,30.311,"104.53596, 30.311"
c6634c9a1dfd3356,104.7453,31.4537,"104.7453, 31.4537"
2debe6ae3fa8ef6d,104.0485,30.70379,"104.0485, 30.70379"
b63387c70671f104,105.76083,30.53426,"105.76083, 30.53426"
068c2cc7c9ccaeb6,103.7879,30.56076,"103.7879, 30.56076"
db4fc7c3e8ecd8d1,103.64774,30.57902,"103.64774, 30.57902"
424b42901819ba16,103.66998,31.02062,"103.66998, 31.02062"
cdb50bdf9eb010b9,103.93056,30.36696,"103.93056, 30.36696"
6dcbab67ea2bb14c,104.04234,30.3037,"104.04234, 30.3037"
c5ea541daec969bd,103.94238,30.65726,"103.94238, 30.65726"
28616e992c655533,104.36019,30.804,"104.36019, 30.804"
00dc67929d67fa4e,103.90592,30.52715,"103.90592, 30.52715"
b35e51a6a86dc087,103.73518,30.5375,"103.73518, 30.5375"
c3ea51671dec0b94,103.9625,30.94095,"103.9625, 30.94095"
fca083517e972cf4,103.63097,31.06581,"103.63097, 31.06581"
77a5fd6851636a52,104.17755,30.81196,"104.17755, 30.81196"
295a66b7d9408af3,103.74044,30.75197,"103.74044, 30.75197"
05d5746359fed2c7,103.65437,30.46974,"103.65437, 30.46974"
5ad1500ed3b6d10f,104.08929,30.57538,"104.08929, 30.57538"
00a6a0e6500a36e5,103.59542,30.50953,"103.59542, 30.50953"
1c19a54326df1ae2,103.455,30.61993,"103.455, 30.61993"
819e4b292c89043d,103.87753,30.48262,"103.87753, 30.48262"
1ef90a69ab4c838f,104.00162,30.47824,"104.00162, 30.47824"
83d9e38bb528fc91,104.22596,30.49056,"104.22596, 30.49056"
efb83b4767d291e4,103.48794,30.259,"103.48794, 30.259"
278515b2178f15f1,104.21258,30.88619,"104.21258, 30.88619"
34980f9413bd423e,104.34195,30.35378,"104.34195, 30.35378"
13dc1a042235f169,104.56916,30.37516,"104.56916, 30.37516"
fe5c1ba72824f5c0,103.59014,30.72104,"103.59014, 30.72104"
43f37aa5c2a3c3f8,103.82563,30.88598,"103.82563, 30.88598"
3932ceb958e02992,103.78499,30.82876,"103.78499, 30.82876"
c54053fd3f135263,104.09554,30.744,"104.09554, 30.744"
29b83670e592b8ee,104.04032,30.5718,"104.04032, 30.5718"
c7bf7ffc3f3c1ec5,104.27086,30.47442,"104.27086, 30.47442"
858811f5f2f57941,103.78268,30.91164,"103.78268, 30.91164"
80972217d6567c55,104.09349,30.73418,"104.09349, 30.73418"
01047fc1096c9151,103.97904,30.74113,"103.97904, 30.74113"
93cc306475a23452,104.14612,30.34003,"104.14612, 30.34003"
c149925c13a8eb64,103.65604,30.95193,"103.65604, 30.95193"
f4625cf30cd82b1b,104.55868,30.64172,"104.55868, 30.64172"
2dbd8824f114765a,104.03828,30.28412,"104.03828, 30.28412"
19b8d1bb607131a1,104.65452,29.51743,"104.65452, 29.51743"
f9323a7b2e835ded,103.90824,30.35184,"103.90824, 30.35184"
3d3544b3d280f473,104.57635,30.8136,"104.57635, 30.8136"
4238a1b6c3e29b76,104.62942,30.74359,"104.62942, 30.74359"
e2b77d560a411eaf,103.61539,30.56114,"103.61539, 30.56114"
b1d0887ae7144128,103.86199,31.06278,"103.86199, 31.06278"
1d34eab5186216ed,104.62229,30.35164,"104.62229, 30.35164"
9a6f05009b200f6d,103.83914,31.18676,"103.83914, 31.18676"
55f45360f9d60c46,104.31054,30.70746,"104.31054, 30.70746"
937bd99eef102859,103.51002,30.27412,"103.51002, 30.27412"
f80f808e2b7f2cee,103.71612,30.72695,"103.71612, 30.72695"
63e34ce36306fa68,104.21247,30.83971,"104.21247, 30.83971"
9f418c2948c437f6,103.64204,30.50347,"103.64204, 30.50347"
9e6be376e361b191,104.08508,30.37042,"104.08508, 30.37042"
0b9270633de0c1eb,103.92847,30.40344,"103.92847, 30.40344"
5d71500c4f833ea7,103.45056,30.40605,"103.45056, 30.40605"
d5fcf1952288f2ba,103.6033,30.54865,"103.6033, 30.54865"
80848968b07d92c9,104.0648,30.55042,"104.0648, 30.55042"
f41dd93eb2f08d17,103.98922,30.79022,"103.98922, 30.79022"
febf3345e6f783f2,104.07315,30.96096,"104.07315, 30.96096"
4c124afe09b04885,103.49897,30.12346,"103.49897, 30.12346"
b3f3ab394a279ddb,103.96507,30.39454,"103.96507, 30.39454"
dd73e7d94a4c5159,104.34534,30.68866,"104.34534, 30.68866"
da79e89a2530e1ce,103.54764,30.70038,"103.54764, 30.70038"
5e87b9c7edfb1ece,103.87292,30.74086,"103.87292, 30.74086"
f5c05e1eb81a11ed,104.32947,30.29494,"104.32947, 30.29494"
677aa6c9a057914c,104.024,30.63242,"104.024, 30.63242"
785b58e7ce153c21,103.62109,30.25749,"103.62109, 30.25749"
f4b78f74ebe4f952,104.19944,30.5022,"104.19944, 30.5022"
2b1794f0070ad4ad,103.84661,30.65972,"103.84661, 30.65972"
8221d2bd4595a2e0,103.55471,30.54491,"103.55471, 30.54491"
98dbc85aace2759d,104.33797,30.38056,"104.33797, 30.38056"
dd920146f25b9e6d,104.25394,30.99,"104.25394, 30.99"
9ba96ca2d0dbff85,104.42851,30.89615,"104.42851, 30.89615"
8a1ea954f12ba2cc,103.97907,30.69476,"103.97907, 30.69476"
b660cb35160da4f6,104.4937,30.43,"104.4937, 30.43"
7d8f3c3b7b2999f2,104.36528,30.55459,"104.36528, 30.55459"
e721c2fed0fae1a3,104.149,30.90664,"104.149, 30.90664"
eb60a50f1947e928,104.52962,30.59707,"104.52962, 30.59707"
c7c0ee2ca33dc0ab,107.7828,30.66362,"107.7828, 30.66362"
92f4686ab6ce2b66,104.06288,30.9118,"104.06288, 30.9118"
11395fa18f986ed2,104.20407,30.75393,"104.20407, 30.75393"
f31a92871135fd06,104.34611,30.37339,"104.34611, 30.37339"
e215af9416d76198,103.90801,30.49066,"103.90801, 30.49066"
