pickup_grid;pickup_weekend;pickup_hour;pickup_cnt_avg
02531976f71c9084;0;5;1
02531976f71c9084;0;7;1
02531976f71c9084;0;9;1
02531976f71c9084;0;10;1
02531976f71c9084;0;12;1
02531976f71c9084;0;14;1
02531976f71c9084;0;16;1
02531976f71c9084;0;18;1
02531976f71c9084;0;23;1
02531976f71c9084;1;1;1
02531976f71c9084;1;6;1
02531976f71c9084;1;11;1
02531976f71c9084;1;22;1
0254106f09b2feec;0;2;1
0254106f09b2feec;0;4;1
0254106f09b2feec;0;6;1
0254106f09b2feec;0;7;1
0254106f09b2feec;0;9;1
0254106f09b2feec;0;10;1
0254106f09b2feec;0;11;1
0254106f09b2feec;0;19;1
0254106f09b2feec;0;22;1
0254106f09b2feec;1;1;1.5
0254106f09b2feec;1;4;1
0254106f09b2feec;1;10;1
0254106f09b2feec;1;12;1
0266de8be75c5a4e;1;4;1
0270af63ae10bcd1;0;1;1
0270af63ae10bcd1;0;2;1
0270af63ae10bcd1;0;3;2
0270af63ae10bcd1;0;4;1
0270af63ae10bcd1;0;5;1.25
0270af63ae10bcd1;0;6;1
0270af63ae10bcd1;0;7;1
0270af63ae10bcd1;0;8;1
0270af63ae10bcd1;0;9;1
0270af63ae10bcd1;0;11;1
0270af63ae10bcd1;0;13;1
0270af63ae10bcd1;0;22;1
0270af63ae10bcd1;1;1;1
0270af63ae10bcd1;1;3;1
0270af63ae10bcd1;1;4;1
0270af63ae10bcd1;1;6;1
0270af63ae10bcd1;1;8;1
0270af63ae10bcd1;1;9;1
0270af63ae10bcd1;1;12;1
0270af63ae10bcd1;1;13;1
0270af63ae10bcd1;1;18;1
02725153ee1ded9d;0;7;1
0282d5f3868f1434;0;0;1
0282d5f3868f1434;0;2;1
0282d5f3868f1434;0;5;1
0282d5f3868f1434;0;6;1
0282d5f3868f1434;0;9;1
0282d5f3868f1434;0;11;1
0282d5f3868f1434;0;14;1
0282d5f3868f1434;0;15;1
0282d5f3868f1434;0;22;1
0282d5f3868f1434;1;3;1
0282d5f3868f1434;1;4;1
0282d5f3868f1434;1;12;1
0282d5f3868f1434;1;22;1
0282d5f3868f1434;1;23;1
029a46e24b684f71;0;8;1
02a532a7b895c369;0;6;1
02cba94d3505cf2d;0;0;10.6818181818181818
02cba94d3505cf2d;0;1;21.2272727272727273
02cba94d3505cf2d;0;2;17.9090909090909091
02cba94d3505cf2d;0;3;16.1818181818181818
02cba94d3505cf2d;0;4;15.4545454545454545
02cba94d3505cf2d;0;5;18.7727272727272727
02cba94d3505cf2d;0;6;18.3181818181818182
02cba94d3505cf2d;0;7;18.5
02cba94d3505cf2d;0;8;16.6363636363636364
02cba94d3505cf2d;0;9;16.5454545454545455
02cba94d3505cf2d;0;10;14.7727272727272727
02cba94d3505cf2d;0;11;15.4090909090909091
02cba94d3505cf2d;0;12;11.6818181818181818
02cba94d3505cf2d;0;13;12.9545454545454545
02cba94d3505cf2d;0;14;8.4545454545454545
02cba94d3505cf2d;0;15;4.6818181818181818
02cba94d3505cf2d;0;16;2.7272727272727273
02cba94d3505cf2d;0;17;2.8947368421052632
02cba94d3505cf2d;0;18;2.05
02cba94d3505cf2d;0;19;1.4545454545454545
02cba94d3505cf2d;0;20;1.7857142857142857
02cba94d3505cf2d;0;21;1.25
02cba94d3505cf2d;0;22;1.5714285714285714
02cba94d3505cf2d;0;23;9.2272727272727273
02cba94d3505cf2d;1;0;11
02cba94d3505cf2d;1;1;13.75
02cba94d3505cf2d;1;2;14.625
02cba94d3505cf2d;1;3;16
02cba94d3505cf2d;1;4;13.625
02cba94d3505cf2d;1;5;14.25
02cba94d3505cf2d;1;6;15.875
02cba94d3505cf2d;1;7;13.625
02cba94d3505cf2d;1;8;14.5
02cba94d3505cf2d;1;9;14.5
02cba94d3505cf2d;1;10;11.25
02cba94d3505cf2d;1;11;12.5
02cba94d3505cf2d;1;12;10.5
02cba94d3505cf2d;1;13;10.125
02cba94d3505cf2d;1;14;7.25
02cba94d3505cf2d;1;15;4.875
02cba94d3505cf2d;1;16;3.625
02cba94d3505cf2d;1;17;2.125
02cba94d3505cf2d;1;18;2.5714285714285714
02cba94d3505cf2d;1;19;1.7142857142857143
02cba94d3505cf2d;1;20;1.3333333333333333
02cba94d3505cf2d;1;21;1.6666666666666667
02cba94d3505cf2d;1;22;1.5
02cba94d3505cf2d;1;23;6.625
02ce8118cc4c9367;0;0;1
02ce8118cc4c9367;0;1;1
02ce8118cc4c9367;0;2;1
02ce8118cc4c9367;0;3;1.25
02ce8118cc4c9367;0;4;1.25
02ce8118cc4c9367;0;5;1
02ce8118cc4c9367;0;6;1
02ce8118cc4c9367;0;7;1.4285714285714286
02ce8118cc4c9367;0;8;1.2
02ce8118cc4c9367;0;9;1
02ce8118cc4c9367;0;10;1
02ce8118cc4c9367;0;11;1
02ce8118cc4c9367;0;12;1
02ce8118cc4c9367;0;13;1
02ce8118cc4c9367;0;14;1
02ce8118cc4c9367;0;15;1
02ce8118cc4c9367;0;23;1
02ce8118cc4c9367;1;0;1.5
02ce8118cc4c9367;1;1;1
02ce8118cc4c9367;1;2;1
02ce8118cc4c9367;1;3;1.25
02ce8118cc4c9367;1;4;1
02ce8118cc4c9367;1;5;1
02ce8118cc4c9367;1;7;1
02ce8118cc4c9367;1;8;1
02ce8118cc4c9367;1;9;1.25
02ce8118cc4c9367;1;10;1
02ce8118cc4c9367;1;12;1
02ce8118cc4c9367;1;13;1
02f3a6bba5083723;0;0;1
02f3a6bba5083723;0;22;1
0312d7104242036d;0;0;31.4545454545454545
0312d7104242036d;0;1;35.3636363636363636
0312d7104242036d;0;2;31.4545454545454545
0312d7104242036d;0;3;30.8636363636363636
0312d7104242036d;0;4;31.9545454545454545
0312d7104242036d;0;5;37.1363636363636364
0312d7104242036d;0;6;39.6363636363636364
0312d7104242036d;0;7;33.6363636363636364
0312d7104242036d;0;8;28.7272727272727273
0312d7104242036d;0;9;25.9090909090909091
0312d7104242036d;0;10;29.0909090909090909
0312d7104242036d;0;11;31.2272727272727273
0312d7104242036d;0;12;27.1818181818181818
0312d7104242036d;0;13;30.5454545454545455
0312d7104242036d;0;14;24.1363636363636364
0312d7104242036d;0;15;18.7272727272727273
0312d7104242036d;0;16;16.5454545454545455
0312d7104242036d;0;17;12.2727272727272727
0312d7104242036d;0;18;8.5
0312d7104242036d;0;19;6.0909090909090909
0312d7104242036d;0;20;5.7272727272727273
0312d7104242036d;0;21;2.95
0312d7104242036d;0;22;5.380952380952381
0312d7104242036d;0;23;19.6818181818181818
0312d7104242036d;1;0;25.625
0312d7104242036d;1;1;29.875
0312d7104242036d;1;2;26.5
0312d7104242036d;1;3;32.875
0312d7104242036d;1;4;35.75
0312d7104242036d;1;5;37.5
0312d7104242036d;1;6;37.875
0312d7104242036d;1;7;32.25
0312d7104242036d;1;8;26
0312d7104242036d;1;9;28.125
0312d7104242036d;1;10;27.875
0312d7104242036d;1;11;25
0312d7104242036d;1;12;29.625
0312d7104242036d;1;13;25.375
0312d7104242036d;1;14;29.125
0312d7104242036d;1;15;17.875
0312d7104242036d;1;16;17.375
0312d7104242036d;1;17;12
0312d7104242036d;1;18;11.75
0312d7104242036d;1;19;7.75
0312d7104242036d;1;20;7.625
0312d7104242036d;1;21;2.375
0312d7104242036d;1;22;4.625
0312d7104242036d;1;23;14.5
037782e33fe0b866;0;0;1
037782e33fe0b866;0;1;1
037782e33fe0b866;0;3;1
037782e33fe0b866;0;4;1
037782e33fe0b866;0;5;1
037782e33fe0b866;0;6;1
037782e33fe0b866;0;7;1
037782e33fe0b866;0;9;1
037782e33fe0b866;0;10;1
037782e33fe0b866;0;23;1
037bb3826740324e;0;0;4.5714285714285714
037bb3826740324e;0;1;9.9545454545454545
037bb3826740324e;0;2;12.6363636363636364
037bb3826740324e;0;3;11.1818181818181818
037bb3826740324e;0;4;11.9090909090909091
037bb3826740324e;0;5;14.8181818181818182
037bb3826740324e;0;6;13.8181818181818182
037bb3826740324e;0;7;15.0454545454545455
037bb3826740324e;0;8;13.7727272727272727
037bb3826740324e;0;9;17
037bb3826740324e;0;10;10.0454545454545455
037bb3826740324e;0;11;5.2272727272727273
037bb3826740324e;0;12;4.5909090909090909
037bb3826740324e;0;13;5.9545454545454545
037bb3826740324e;0;14;3.619047619047619
037bb3826740324e;0;15;2.35
037bb3826740324e;0;16;1.8
037bb3826740324e;0;17;1.7
037bb3826740324e;0;18;1.3636363636363636
037bb3826740324e;0;19;1
037bb3826740324e;0;20;1
037bb3826740324e;0;21;1
037bb3826740324e;0;22;1
037bb3826740324e;0;23;2.5
037bb3826740324e;1;0;4
037bb3826740324e;1;1;4.375
037bb3826740324e;1;2;5.875
037bb3826740324e;1;3;7.625
037bb3826740324e;1;4;8.125
037bb3826740324e;1;5;9
037bb3826740324e;1;6;6.375
037bb3826740324e;1;7;9.25
037bb3826740324e;1;8;8.375
037bb3826740324e;1;9;9.25
037bb3826740324e;1;10;5.875
037bb3826740324e;1;11;5.625
037bb3826740324e;1;12;5.25
037bb3826740324e;1;13;4.875
037bb3826740324e;1;14;3
037bb3826740324e;1;15;2.25
037bb3826740324e;1;16;1.5714285714285714
037bb3826740324e;1;17;2
037bb3826740324e;1;18;1
037bb3826740324e;1;21;1
037bb3826740324e;1;22;1.6666666666666667
037bb3826740324e;1;23;2.6666666666666667
03910a29d719d579;0;1;1
03b03b709f762857;0;0;1
03b03b709f762857;0;1;1.3333333333333333
03b03b709f762857;0;2;1.3333333333333333
03b03b709f762857;0;3;1
03b03b709f762857;0;4;1
03b03b709f762857;0;5;1
03b03b709f762857;0;6;1.3333333333333333
03b03b709f762857;0;7;1.375
03b03b709f762857;0;8;1
03b03b709f762857;0;9;1
03b03b709f762857;0;10;1
03b03b709f762857;0;11;1
03b03b709f762857;0;12;1
03b03b709f762857;0;13;1
03b03b709f762857;0;14;1
03b03b709f762857;0;16;1
03b03b709f762857;0;22;1
03b03b709f762857;0;23;1.2
03b03b709f762857;1;0;1.3333333333333333
03b03b709f762857;1;1;1
03b03b709f762857;1;2;1.25
03b03b709f762857;1;3;1
03b03b709f762857;1;5;1.2
03b03b709f762857;1;6;1
03b03b709f762857;1;8;1
03b03b709f762857;1;9;1
03b03b709f762857;1;10;1.3333333333333333
03b03b709f762857;1;11;1
03b03b709f762857;1;12;1
03b03b709f762857;1;13;1
03b03b709f762857;1;23;1.4
03d6479ddba13b66;0;0;1
03d6479ddba13b66;0;1;1.125
03d6479ddba13b66;0;2;1
03d6479ddba13b66;0;3;1.3333333333333333
03d6479ddba13b66;0;4;1.3333333333333333
03d6479ddba13b66;0;5;1.125
03d6479ddba13b66;0;6;1.3333333333333333
03d6479ddba13b66;0;7;1
03d6479ddba13b66;0;8;1.2857142857142857
03d6479ddba13b66;0;9;1.3333333333333333
03d6479ddba13b66;0;10;1
03d6479ddba13b66;0;11;1.4
03d6479ddba13b66;0;12;1.1
03d6479ddba13b66;0;13;1
03d6479ddba13b66;0;14;1.1666666666666667
03d6479ddba13b66;0;15;1
03d6479ddba13b66;0;16;1
03d6479ddba13b66;0;22;1
03d6479ddba13b66;0;23;1
03d6479ddba13b66;1;0;1.3333333333333333
03d6479ddba13b66;1;1;2.5
03d6479ddba13b66;1;2;1.5
03d6479ddba13b66;1;3;1
03d6479ddba13b66;1;4;1
03d6479ddba13b66;1;5;1.8333333333333333
03d6479ddba13b66;1;6;1
03d6479ddba13b66;1;8;1
03d6479ddba13b66;1;9;1
03d6479ddba13b66;1;10;1
03d6479ddba13b66;1;11;1.3333333333333333
03d6479ddba13b66;1;12;1
03d6479ddba13b66;1;13;1
03d6479ddba13b66;1;14;1
03d6479ddba13b66;1;15;1
03d6479ddba13b66;1;16;1
03d6479ddba13b66;1;17;1
03d6479ddba13b66;1;22;2
03d6479ddba13b66;1;23;2
03e1a8e5d18df7d6;0;0;1
03e1a8e5d18df7d6;0;1;1.6666666666666667
03e1a8e5d18df7d6;0;2;1
03e1a8e5d18df7d6;0;3;1
03e1a8e5d18df7d6;0;4;1.5
03e1a8e5d18df7d6;0;5;1
03e1a8e5d18df7d6;0;6;2
03e1a8e5d18df7d6;0;7;1
03e1a8e5d18df7d6;0;8;2
03e1a8e5d18df7d6;0;9;1
03e1a8e5d18df7d6;0;10;1
03e1a8e5d18df7d6;0;14;1
03e1a8e5d18df7d6;1;0;1
03e1a8e5d18df7d6;1;2;1
03e1a8e5d18df7d6;1;4;1
03e1a8e5d18df7d6;1;5;1
03e1a8e5d18df7d6;1;8;1
03e1a8e5d18df7d6;1;9;1
03e1a8e5d18df7d6;1;14;1
03e38ba25a4f8bd5;0;0;2.7777777777777778
03e38ba25a4f8bd5;0;1;4
03e38ba25a4f8bd5;0;2;4.0476190476190476
03e38ba25a4f8bd5;0;3;3.7
03e38ba25a4f8bd5;0;4;4.8636363636363636
03e38ba25a4f8bd5;0;5;5.1818181818181818
03e38ba25a4f8bd5;0;6;4.5909090909090909
03e38ba25a4f8bd5;0;7;3.8095238095238095
03e38ba25a4f8bd5;0;8;2.9090909090909091
03e38ba25a4f8bd5;0;9;3.9545454545454545
03e38ba25a4f8bd5;0;10;2.8636363636363636
03e38ba25a4f8bd5;0;11;3.45
03e38ba25a4f8bd5;0;12;4.7272727272727273
03e38ba25a4f8bd5;0;13;4.3333333333333333
03e38ba25a4f8bd5;0;14;4.4285714285714286
03e38ba25a4f8bd5;0;15;2.0555555555555556
03e38ba25a4f8bd5;0;16;1.5
03e38ba25a4f8bd5;0;17;1.8
03e38ba25a4f8bd5;0;18;1.8
03e38ba25a4f8bd5;0;19;1.25
03e38ba25a4f8bd5;0;20;1.4166666666666667
03e38ba25a4f8bd5;0;21;1.4545454545454545
03e38ba25a4f8bd5;0;22;1.0909090909090909
03e38ba25a4f8bd5;0;23;2.5263157894736842
03e38ba25a4f8bd5;1;0;4
03e38ba25a4f8bd5;1;1;3.5
03e38ba25a4f8bd5;1;2;4.625
03e38ba25a4f8bd5;1;3;5.125
03e38ba25a4f8bd5;1;4;4.5
03e38ba25a4f8bd5;1;5;7.25
03e38ba25a4f8bd5;1;6;5.625
03e38ba25a4f8bd5;1;7;6.25
03e38ba25a4f8bd5;1;8;4
03e38ba25a4f8bd5;1;9;4.625
03e38ba25a4f8bd5;1;10;6.125
03e38ba25a4f8bd5;1;11;4.625
03e38ba25a4f8bd5;1;12;7.5
03e38ba25a4f8bd5;1;13;5.625
03e38ba25a4f8bd5;1;14;4.375
03e38ba25a4f8bd5;1;15;3.1666666666666667
03e38ba25a4f8bd5;1;16;2.8571428571428571
03e38ba25a4f8bd5;1;17;2.8571428571428571
03e38ba25a4f8bd5;1;18;1.6
03e38ba25a4f8bd5;1;19;2
03e38ba25a4f8bd5;1;20;1.5
03e38ba25a4f8bd5;1;21;1.25
03e38ba25a4f8bd5;1;22;1.1666666666666667
03e38ba25a4f8bd5;1;23;4
03e60c2dddff1b12;0;6;1
03e60c2dddff1b12;0;7;1
03e60c2dddff1b12;0;8;1
03e60c2dddff1b12;0;9;1
03e60c2dddff1b12;0;10;1
03e60c2dddff1b12;0;11;1
03e60c2dddff1b12;0;13;1
03e60c2dddff1b12;0;15;1
03e60c2dddff1b12;1;3;1
03e60c2dddff1b12;1;5;1
03e60c2dddff1b12;1;8;1
03e60c2dddff1b12;1;9;1
03e60c2dddff1b12;1;10;1
03f1792d7ee1f55b;0;3;1
03f1792d7ee1f55b;0;4;1
03f1792d7ee1f55b;0;7;1
03f1792d7ee1f55b;1;5;1
03f2beddaf812c7c;0;1;1
03f2beddaf812c7c;0;6;1
03f2beddaf812c7c;0;9;1
03f7f07ecbf2a3dd;0;0;1.2857142857142857
03f7f07ecbf2a3dd;0;1;1.2727272727272727
03f7f07ecbf2a3dd;0;2;1.3846153846153846
03f7f07ecbf2a3dd;0;3;1.375
03f7f07ecbf2a3dd;0;4;1.1666666666666667
03f7f07ecbf2a3dd;0;5;1.0769230769230769
03f7f07ecbf2a3dd;0;6;1.3333333333333333
03f7f07ecbf2a3dd;0;7;2.1428571428571429
03f7f07ecbf2a3dd;0;8;1.0833333333333333
03f7f07ecbf2a3dd;0;9;1
03f7f07ecbf2a3dd;0;10;1
03f7f07ecbf2a3dd;0;11;1
03f7f07ecbf2a3dd;0;12;1
03f7f07ecbf2a3dd;0;13;1
03f7f07ecbf2a3dd;0;14;1.6666666666666667
03f7f07ecbf2a3dd;0;15;1
03f7f07ecbf2a3dd;0;16;1
03f7f07ecbf2a3dd;0;17;1
03f7f07ecbf2a3dd;0;18;1
03f7f07ecbf2a3dd;0;20;1
03f7f07ecbf2a3dd;0;21;1
03f7f07ecbf2a3dd;0;22;1
03f7f07ecbf2a3dd;0;23;1.1111111111111111
03f7f07ecbf2a3dd;1;0;1.2
03f7f07ecbf2a3dd;1;1;1.3333333333333333
03f7f07ecbf2a3dd;1;2;1.25
03f7f07ecbf2a3dd;1;3;1
03f7f07ecbf2a3dd;1;4;1
03f7f07ecbf2a3dd;1;5;1
03f7f07ecbf2a3dd;1;7;1.5
03f7f07ecbf2a3dd;1;8;1.2
03f7f07ecbf2a3dd;1;9;1
03f7f07ecbf2a3dd;1;10;1.3333333333333333
03f7f07ecbf2a3dd;1;11;1
03f7f07ecbf2a3dd;1;14;1
03f7f07ecbf2a3dd;1;17;1
03f7f07ecbf2a3dd;1;18;1
03f7f07ecbf2a3dd;1;22;1
03f7f07ecbf2a3dd;1;23;1
04417fb63aed6723;0;0;88.8636363636363636
04417fb63aed6723;0;1;154.6363636363636364
04417fb63aed6723;0;2;219.5
04417fb63aed6723;0;3;307.3636363636363636
04417fb63aed6723;0;4;361.9090909090909091
04417fb63aed6723;0;5;469.3181818181818182
04417fb63aed6723;0;6;524.3636363636363636
04417fb63aed6723;0;7;556.5909090909090909
04417fb63aed6723;0;8;615.7727272727272727
04417fb63aed6723;0;9;601.3636363636363636
04417fb63aed6723;0;10;535.2272727272727273
04417fb63aed6723;0;11;614.6363636363636364
04417fb63aed6723;0;12;604.7727272727272727
04417fb63aed6723;0;13;638.0454545454545455
04417fb63aed6723;0;14;459.4545454545454545
04417fb63aed6723;0;15;291.3636363636363636
04417fb63aed6723;0;16;152.8181818181818182
04417fb63aed6723;0;17;92.8181818181818182
04417fb63aed6723;0;18;62.3636363636363636
04417fb63aed6723;0;19;30.5454545454545455
04417fb63aed6723;0;20;22
04417fb63aed6723;0;21;20.3636363636363636
04417fb63aed6723;0;22;23.4545454545454545
04417fb63aed6723;0;23;46.2272727272727273
04417fb63aed6723;1;0;85.625
04417fb63aed6723;1;1;136.25
04417fb63aed6723;1;2;198.125
04417fb63aed6723;1;3;294.25
04417fb63aed6723;1;4;400.25
04417fb63aed6723;1;5;475.375
04417fb63aed6723;1;6;571.625
04417fb63aed6723;1;7;663.75
04417fb63aed6723;1;8;758.75
04417fb63aed6723;1;9;818.125
04417fb63aed6723;1;10;712.875
04417fb63aed6723;1;11;782.875
04417fb63aed6723;1;12;724.75
04417fb63aed6723;1;13;702.25
04417fb63aed6723;1;14;471.375
04417fb63aed6723;1;15;338.625
04417fb63aed6723;1;16;159.125
04417fb63aed6723;1;17;112.5
04417fb63aed6723;1;18;55.75
04417fb63aed6723;1;19;29.625
04417fb63aed6723;1;20;22
04417fb63aed6723;1;21;22.625
04417fb63aed6723;1;22;26.5
04417fb63aed6723;1;23;53.625
0469f8b8bd1a97b7;0;1;1
0469f8b8bd1a97b7;0;3;1
0469f8b8bd1a97b7;0;4;1
0469f8b8bd1a97b7;0;5;1
0469f8b8bd1a97b7;0;6;1
0469f8b8bd1a97b7;0;8;1
0469f8b8bd1a97b7;0;9;1
0469f8b8bd1a97b7;0;10;1
0469f8b8bd1a97b7;0;12;1
0469f8b8bd1a97b7;0;13;1
0469f8b8bd1a97b7;0;14;1
0469f8b8bd1a97b7;0;15;1
0469f8b8bd1a97b7;0;20;1
0469f8b8bd1a97b7;0;23;1
0469f8b8bd1a97b7;1;0;1
0469f8b8bd1a97b7;1;4;1
0469f8b8bd1a97b7;1;5;1
0469f8b8bd1a97b7;1;7;1
0469f8b8bd1a97b7;1;11;1
04b3b23f3137b364;0;0;1
04b3b23f3137b364;0;2;1
04b3b23f3137b364;0;3;1
04b3b23f3137b364;0;4;1.25
04b3b23f3137b364;0;5;1
04b3b23f3137b364;0;6;1.1428571428571429
04b3b23f3137b364;0;7;1
04b3b23f3137b364;0;8;1
04b3b23f3137b364;0;9;1
04b3b23f3137b364;0;10;1
04b3b23f3137b364;0;11;1
04b3b23f3137b364;0;12;1
04b3b23f3137b364;0;14;1
04b3b23f3137b364;0;16;2
04b3b23f3137b364;0;19;1
04b3b23f3137b364;0;20;1
04b3b23f3137b364;0;21;1
04b3b23f3137b364;0;22;1
04b3b23f3137b364;0;23;1
04b3b23f3137b364;1;0;1
04b3b23f3137b364;1;1;1
04b3b23f3137b364;1;2;2
04b3b23f3137b364;1;3;1
04b3b23f3137b364;1;5;1
04b3b23f3137b364;1;6;1
04b3b23f3137b364;1;7;1
04b3b23f3137b364;1;9;1
04b3b23f3137b364;1;10;1
04b3b23f3137b364;1;12;1
04b3b23f3137b364;1;13;1
04b3b23f3137b364;1;14;1.5
04b3b23f3137b364;1;17;1
04b3b23f3137b364;1;22;1
04f385c0c65f3215;0;0;1.2
04f385c0c65f3215;0;1;1.1666666666666667
04f385c0c65f3215;0;2;1.2857142857142857
04f385c0c65f3215;0;3;1.1666666666666667
04f385c0c65f3215;0;4;1.5714285714285714
04f385c0c65f3215;0;5;1.8
04f385c0c65f3215;0;6;1.3333333333333333
04f385c0c65f3215;0;7;1.1538461538461538
04f385c0c65f3215;0;8;1.6666666666666667
04f385c0c65f3215;0;9;2.4285714285714286
04f385c0c65f3215;0;10;1.25
04f385c0c65f3215;0;11;2
04f385c0c65f3215;0;12;1.3333333333333333
04f385c0c65f3215;0;13;1
04f385c0c65f3215;0;14;1
04f385c0c65f3215;0;15;1
04f385c0c65f3215;0;16;1.5
04f385c0c65f3215;0;17;1
04f385c0c65f3215;0;20;1
04f385c0c65f3215;0;22;1
04f385c0c65f3215;0;23;1.1111111111111111
04f385c0c65f3215;1;0;2
04f385c0c65f3215;1;1;1.25
04f385c0c65f3215;1;2;1.5
04f385c0c65f3215;1;3;1
04f385c0c65f3215;1;4;1
04f385c0c65f3215;1;5;1.6666666666666667
04f385c0c65f3215;1;6;1.2
04f385c0c65f3215;1;7;1.6666666666666667
04f385c0c65f3215;1;8;1.5
04f385c0c65f3215;1;9;1
04f385c0c65f3215;1;10;1.3333333333333333
04f385c0c65f3215;1;11;1.25
04f385c0c65f3215;1;12;2.5
04f385c0c65f3215;1;13;1.5
04f385c0c65f3215;1;14;1
04f385c0c65f3215;1;15;1
04f385c0c65f3215;1;16;1
04f385c0c65f3215;1;22;1
04f385c0c65f3215;1;23;1
04f63d8ff82b7a49;0;0;1.4
04f63d8ff82b7a49;0;1;1.1818181818181818
04f63d8ff82b7a49;0;2;1.25
04f63d8ff82b7a49;0;3;1.25
04f63d8ff82b7a49;0;4;1.3333333333333333
04f63d8ff82b7a49;0;5;1
04f63d8ff82b7a49;0;6;1.3333333333333333
04f63d8ff82b7a49;0;7;1
04f63d8ff82b7a49;0;8;1.5
04f63d8ff82b7a49;0;9;1.2857142857142857
04f63d8ff82b7a49;0;10;1.3636363636363636
04f63d8ff82b7a49;0;11;1
04f63d8ff82b7a49;0;12;1
04f63d8ff82b7a49;0;14;1.1666666666666667
04f63d8ff82b7a49;0;15;1
04f63d8ff82b7a49;0;17;1
04f63d8ff82b7a49;0;21;1
04f63d8ff82b7a49;0;22;1.3333333333333333
04f63d8ff82b7a49;0;23;1
04f63d8ff82b7a49;1;0;1.6666666666666667
04f63d8ff82b7a49;1;1;1.5
04f63d8ff82b7a49;1;2;1
04f63d8ff82b7a49;1;3;1
04f63d8ff82b7a49;1;4;1
04f63d8ff82b7a49;1;5;1
04f63d8ff82b7a49;1;6;1.5
04f63d8ff82b7a49;1;7;1
04f63d8ff82b7a49;1;8;1.75
04f63d8ff82b7a49;1;9;1
04f63d8ff82b7a49;1;10;1
04f63d8ff82b7a49;1;11;1
04f63d8ff82b7a49;1;12;1
04f63d8ff82b7a49;1;14;1
04f63d8ff82b7a49;1;15;1
04f63d8ff82b7a49;1;17;1
04f63d8ff82b7a49;1;20;1
04f63d8ff82b7a49;1;22;1
04f63d8ff82b7a49;1;23;1
0501af87f2ae3fa2;0;0;29.3636363636363636
0501af87f2ae3fa2;0;1;46.4090909090909091
0501af87f2ae3fa2;0;2;35.5
0501af87f2ae3fa2;0;3;24.3636363636363636
0501af87f2ae3fa2;0;4;24.7272727272727273
0501af87f2ae3fa2;0;5;31.0909090909090909
0501af87f2ae3fa2;0;6;29.3636363636363636
0501af87f2ae3fa2;0;7;24
0501af87f2ae3fa2;0;8;22.7272727272727273
0501af87f2ae3fa2;0;9;25.5454545454545455
0501af87f2ae3fa2;0;10;23.5
0501af87f2ae3fa2;0;11;22.1363636363636364
0501af87f2ae3fa2;0;12;17.6363636363636364
0501af87f2ae3fa2;0;13;13.3181818181818182
0501af87f2ae3fa2;0;14;9.3181818181818182
0501af87f2ae3fa2;0;15;5.5
0501af87f2ae3fa2;0;16;3.0454545454545455
0501af87f2ae3fa2;0;17;2.1578947368421053
0501af87f2ae3fa2;0;18;1.3571428571428571
0501af87f2ae3fa2;0;19;1.2
0501af87f2ae3fa2;0;20;1.7857142857142857
0501af87f2ae3fa2;0;21;2.6818181818181818
0501af87f2ae3fa2;0;22;6.5714285714285714
0501af87f2ae3fa2;0;23;31.7272727272727273
0501af87f2ae3fa2;1;0;27.5
0501af87f2ae3fa2;1;1;39.125
0501af87f2ae3fa2;1;2;33.625
0501af87f2ae3fa2;1;3;33.25
0501af87f2ae3fa2;1;4;29.75
0501af87f2ae3fa2;1;5;35.25
0501af87f2ae3fa2;1;6;36.375
0501af87f2ae3fa2;1;7;27.5
0501af87f2ae3fa2;1;8;25
0501af87f2ae3fa2;1;9;29.625
0501af87f2ae3fa2;1;10;27.375
0501af87f2ae3fa2;1;11;22
0501af87f2ae3fa2;1;12;20.75
0501af87f2ae3fa2;1;13;15.375
0501af87f2ae3fa2;1;14;12
0501af87f2ae3fa2;1;15;7.125
0501af87f2ae3fa2;1;16;4
0501af87f2ae3fa2;1;17;3
0501af87f2ae3fa2;1;18;2.5714285714285714
0501af87f2ae3fa2;1;19;1.25
0501af87f2ae3fa2;1;20;1.4
0501af87f2ae3fa2;1;21;2.25
0501af87f2ae3fa2;1;22;5.875
0501af87f2ae3fa2;1;23;23.875
05111f726de019a3;0;0;1
05111f726de019a3;0;1;1
05111f726de019a3;0;3;1
05111f726de019a3;0;5;1
05111f726de019a3;0;6;1
05111f726de019a3;0;7;1
05111f726de019a3;0;10;1
05111f726de019a3;0;11;1
05111f726de019a3;0;22;1
05111f726de019a3;1;2;1
05111f726de019a3;1;15;1
05327624f2eae58a;0;3;1
05327624f2eae58a;0;5;1
05327624f2eae58a;0;6;1
05327624f2eae58a;0;7;1
05327624f2eae58a;0;9;1
05327624f2eae58a;0;10;1
05327624f2eae58a;0;21;1
05327624f2eae58a;0;23;1
05327624f2eae58a;1;7;1
05327624f2eae58a;1;11;1
054eafaa8ccaa230;0;0;1.5
054eafaa8ccaa230;0;1;1.1666666666666667
054eafaa8ccaa230;0;2;1
054eafaa8ccaa230;0;3;1
054eafaa8ccaa230;0;5;1
054eafaa8ccaa230;0;6;1.1428571428571429
054eafaa8ccaa230;0;7;1.3333333333333333
054eafaa8ccaa230;0;8;1
054eafaa8ccaa230;0;9;1
054eafaa8ccaa230;0;10;1
054eafaa8ccaa230;0;11;1
054eafaa8ccaa230;0;12;1
054eafaa8ccaa230;0;13;1
054eafaa8ccaa230;0;14;1
054eafaa8ccaa230;0;15;1
